"Theta_Rows","R_Rows"
"solcap_snp_c2_54587","solcap_snp_c2_54587"
"solcap_snp_c2_54588","solcap_snp_c2_54588"
"solcap_snp_c2_54589","solcap_snp_c2_54589"
"solcap_snp_c2_54598","solcap_snp_c2_54598"
"solcap_snp_c2_54604","solcap_snp_c2_54604"
"solcap_snp_c2_54605","solcap_snp_c2_54605"
"solcap_snp_c2_54606","solcap_snp_c2_54606"
"solcap_snp_c2_54607","solcap_snp_c2_54607"
"solcap_snp_c2_54609","solcap_snp_c2_54609"
"solcap_snp_c2_5461","solcap_snp_c2_5461"
"solcap_snp_c2_54613","solcap_snp_c2_54613"
"solcap_snp_c2_54623","solcap_snp_c2_54623"
"solcap_snp_c2_54624","solcap_snp_c2_54624"
"solcap_snp_c2_54626","solcap_snp_c2_54626"
"solcap_snp_c2_54627","solcap_snp_c2_54627"
"solcap_snp_c2_54628","solcap_snp_c2_54628"
"solcap_snp_c2_5463","solcap_snp_c2_5463"
"solcap_snp_c2_54634","solcap_snp_c2_54634"
"solcap_snp_c2_54635","solcap_snp_c2_54635"
"solcap_snp_c2_54651","solcap_snp_c2_54651"
"solcap_snp_c2_54652","solcap_snp_c2_54652"
"solcap_snp_c2_54671","solcap_snp_c2_54671"
"solcap_snp_c2_54674","solcap_snp_c2_54674"
"solcap_snp_c2_54687","solcap_snp_c2_54687"
"solcap_snp_c2_54709","solcap_snp_c2_54709"
"solcap_snp_c2_54710","solcap_snp_c2_54710"
"solcap_snp_c2_54725","solcap_snp_c2_54725"
"solcap_snp_c2_54732","solcap_snp_c2_54732"
"solcap_snp_c2_5474","solcap_snp_c2_5474"
"solcap_snp_c2_54741","solcap_snp_c2_54741"
"solcap_snp_c2_54742","solcap_snp_c2_54742"
"solcap_snp_c2_54743","solcap_snp_c2_54743"
"solcap_snp_c2_54749","solcap_snp_c2_54749"
"solcap_snp_c2_54760","solcap_snp_c2_54760"
"solcap_snp_c2_54785","solcap_snp_c2_54785"
"solcap_snp_c2_54789","solcap_snp_c2_54789"
"solcap_snp_c2_54790","solcap_snp_c2_54790"
"solcap_snp_c2_54797","solcap_snp_c2_54797"
"solcap_snp_c2_54800","solcap_snp_c2_54800"
"solcap_snp_c2_54803","solcap_snp_c2_54803"
"solcap_snp_c2_54804","solcap_snp_c2_54804"
"solcap_snp_c2_54811","solcap_snp_c2_54811"
"solcap_snp_c2_54815","solcap_snp_c2_54815"
"solcap_snp_c2_54862","solcap_snp_c2_54862"
"solcap_snp_c2_54863","solcap_snp_c2_54863"
"solcap_snp_c2_54867","solcap_snp_c2_54867"
"solcap_snp_c2_54872","solcap_snp_c2_54872"
"solcap_snp_c2_54887","solcap_snp_c2_54887"
"solcap_snp_c2_54888","solcap_snp_c2_54888"
"solcap_snp_c2_549","solcap_snp_c2_549"
"solcap_snp_c2_54916","solcap_snp_c2_54916"
"solcap_snp_c2_54917","solcap_snp_c2_54917"
"solcap_snp_c2_54918","solcap_snp_c2_54918"
"solcap_snp_c2_54919","solcap_snp_c2_54919"
"solcap_snp_c2_54920","solcap_snp_c2_54920"
"solcap_snp_c2_54921","solcap_snp_c2_54921"
"solcap_snp_c2_54922","solcap_snp_c2_54922"
"solcap_snp_c2_54926","solcap_snp_c2_54926"
"solcap_snp_c2_54932","solcap_snp_c2_54932"
"solcap_snp_c2_54933","solcap_snp_c2_54933"
"solcap_snp_c2_54944","solcap_snp_c2_54944"
"solcap_snp_c2_54951","solcap_snp_c2_54951"
"solcap_snp_c2_54952","solcap_snp_c2_54952"
"solcap_snp_c2_54991","solcap_snp_c2_54991"
"solcap_snp_c2_54992","solcap_snp_c2_54992"
"solcap_snp_c2_54993","solcap_snp_c2_54993"
"solcap_snp_c2_54996","solcap_snp_c2_54996"
"solcap_snp_c2_54998","solcap_snp_c2_54998"
"solcap_snp_c2_55008","solcap_snp_c2_55008"
"solcap_snp_c2_55009","solcap_snp_c2_55009"
"solcap_snp_c2_55010","solcap_snp_c2_55010"
"solcap_snp_c2_55011","solcap_snp_c2_55011"
"solcap_snp_c2_55012","solcap_snp_c2_55012"
"solcap_snp_c2_55033","solcap_snp_c2_55033"
"solcap_snp_c2_55034","solcap_snp_c2_55034"
"solcap_snp_c2_55035","solcap_snp_c2_55035"
"solcap_snp_c2_55036","solcap_snp_c2_55036"
"solcap_snp_c2_55038","solcap_snp_c2_55038"
"solcap_snp_c2_55046","solcap_snp_c2_55046"
"solcap_snp_c2_55065","solcap_snp_c2_55065"
"solcap_snp_c2_5507","solcap_snp_c2_5507"
"solcap_snp_c2_55072","solcap_snp_c2_55072"
"solcap_snp_c2_55084","solcap_snp_c2_55084"
"solcap_snp_c2_55085","solcap_snp_c2_55085"
"solcap_snp_c2_55090","solcap_snp_c2_55090"
"solcap_snp_c2_55113","solcap_snp_c2_55113"
"solcap_snp_c2_55124","solcap_snp_c2_55124"
"solcap_snp_c2_55129","solcap_snp_c2_55129"
"solcap_snp_c2_55130","solcap_snp_c2_55130"
"solcap_snp_c2_55144","solcap_snp_c2_55144"
"solcap_snp_c2_55199","solcap_snp_c2_55199"
"solcap_snp_c2_55227","solcap_snp_c2_55227"
"solcap_snp_c2_55239","solcap_snp_c2_55239"
"solcap_snp_c2_5524","solcap_snp_c2_5524"
"solcap_snp_c2_55240","solcap_snp_c2_55240"
"solcap_snp_c2_55241","solcap_snp_c2_55241"
"solcap_snp_c2_55244","solcap_snp_c2_55244"
"solcap_snp_c2_55264","solcap_snp_c2_55264"
"solcap_snp_c2_55276","solcap_snp_c2_55276"
"solcap_snp_c2_55277","solcap_snp_c2_55277"
"solcap_snp_c2_55278","solcap_snp_c2_55278"
"solcap_snp_c2_55279","solcap_snp_c2_55279"
"solcap_snp_c2_55280","solcap_snp_c2_55280"
"solcap_snp_c2_55281","solcap_snp_c2_55281"
"solcap_snp_c2_55283","solcap_snp_c2_55283"
"solcap_snp_c2_55284","solcap_snp_c2_55284"
"solcap_snp_c2_55285","solcap_snp_c2_55285"
"solcap_snp_c2_55286","solcap_snp_c2_55286"
"solcap_snp_c2_55426","solcap_snp_c2_55426"
"solcap_snp_c2_55452","solcap_snp_c2_55452"
"solcap_snp_c2_55465","solcap_snp_c2_55465"
"solcap_snp_c2_55471","solcap_snp_c2_55471"
"solcap_snp_c2_55480","solcap_snp_c2_55480"
"solcap_snp_c2_55481","solcap_snp_c2_55481"
"solcap_snp_c2_55482","solcap_snp_c2_55482"
"solcap_snp_c2_55483","solcap_snp_c2_55483"
"solcap_snp_c2_55484","solcap_snp_c2_55484"
"solcap_snp_c2_5552","solcap_snp_c2_5552"
"solcap_snp_c2_55553","solcap_snp_c2_55553"
"solcap_snp_c2_55554","solcap_snp_c2_55554"
"solcap_snp_c2_55556","solcap_snp_c2_55556"
"solcap_snp_c2_55557","solcap_snp_c2_55557"
"solcap_snp_c2_55571","solcap_snp_c2_55571"
"solcap_snp_c2_55618","solcap_snp_c2_55618"
"solcap_snp_c2_55621","solcap_snp_c2_55621"
"solcap_snp_c2_55628","solcap_snp_c2_55628"
"solcap_snp_c2_55629","solcap_snp_c2_55629"
"solcap_snp_c2_55630","solcap_snp_c2_55630"
"solcap_snp_c2_55632","solcap_snp_c2_55632"
"solcap_snp_c2_55633","solcap_snp_c2_55633"
"solcap_snp_c2_55639","solcap_snp_c2_55639"
"solcap_snp_c2_55644","solcap_snp_c2_55644"
"solcap_snp_c2_55656","solcap_snp_c2_55656"
"solcap_snp_c2_55661","solcap_snp_c2_55661"
"solcap_snp_c2_55700","solcap_snp_c2_55700"
"solcap_snp_c2_55702","solcap_snp_c2_55702"
"solcap_snp_c2_55703","solcap_snp_c2_55703"
"solcap_snp_c2_55704","solcap_snp_c2_55704"
"solcap_snp_c2_55707","solcap_snp_c2_55707"
"solcap_snp_c2_55708","solcap_snp_c2_55708"
"solcap_snp_c2_55709","solcap_snp_c2_55709"
"solcap_snp_c2_55710","solcap_snp_c2_55710"
"solcap_snp_c2_55711","solcap_snp_c2_55711"
"solcap_snp_c2_55717","solcap_snp_c2_55717"
"solcap_snp_c2_55718","solcap_snp_c2_55718"
"solcap_snp_c2_55720","solcap_snp_c2_55720"
"solcap_snp_c2_55722","solcap_snp_c2_55722"
"solcap_snp_c2_55723","solcap_snp_c2_55723"
"solcap_snp_c2_55729","solcap_snp_c2_55729"
"solcap_snp_c2_5574","solcap_snp_c2_5574"
"solcap_snp_c2_55747","solcap_snp_c2_55747"
"solcap_snp_c2_55753","solcap_snp_c2_55753"
"solcap_snp_c2_55754","solcap_snp_c2_55754"
"solcap_snp_c2_55755","solcap_snp_c2_55755"
"solcap_snp_c2_55756","solcap_snp_c2_55756"
"solcap_snp_c2_55760","solcap_snp_c2_55760"
"solcap_snp_c2_55762","solcap_snp_c2_55762"
"solcap_snp_c2_55768","solcap_snp_c2_55768"
"solcap_snp_c2_55772","solcap_snp_c2_55772"
"solcap_snp_c2_55773","solcap_snp_c2_55773"
"solcap_snp_c2_55774","solcap_snp_c2_55774"
"solcap_snp_c2_55775","solcap_snp_c2_55775"
"solcap_snp_c2_55776","solcap_snp_c2_55776"
"solcap_snp_c2_55777","solcap_snp_c2_55777"
"solcap_snp_c2_55778","solcap_snp_c2_55778"
"solcap_snp_c2_55779","solcap_snp_c2_55779"
"solcap_snp_c2_55780","solcap_snp_c2_55780"
"solcap_snp_c2_55781","solcap_snp_c2_55781"
"solcap_snp_c2_55782","solcap_snp_c2_55782"
"solcap_snp_c2_55783","solcap_snp_c2_55783"
"solcap_snp_c2_55784","solcap_snp_c2_55784"
"solcap_snp_c2_55785","solcap_snp_c2_55785"
"solcap_snp_c2_55786","solcap_snp_c2_55786"
"solcap_snp_c2_55787","solcap_snp_c2_55787"
"solcap_snp_c2_55788","solcap_snp_c2_55788"
"solcap_snp_c2_55789","solcap_snp_c2_55789"
"solcap_snp_c2_55790","solcap_snp_c2_55790"
"solcap_snp_c2_55791","solcap_snp_c2_55791"
"solcap_snp_c2_55793","solcap_snp_c2_55793"
"solcap_snp_c2_55794","solcap_snp_c2_55794"
"solcap_snp_c2_55795","solcap_snp_c2_55795"
"solcap_snp_c2_55796","solcap_snp_c2_55796"
"solcap_snp_c2_55797","solcap_snp_c2_55797"
"solcap_snp_c2_55798","solcap_snp_c2_55798"
"solcap_snp_c2_55800","solcap_snp_c2_55800"
"solcap_snp_c2_55819","solcap_snp_c2_55819"
"solcap_snp_c2_55820","solcap_snp_c2_55820"
"solcap_snp_c2_55826","solcap_snp_c2_55826"
"solcap_snp_c2_55830","solcap_snp_c2_55830"
"solcap_snp_c2_55831","solcap_snp_c2_55831"
"solcap_snp_c2_55832","solcap_snp_c2_55832"
"solcap_snp_c2_55833","solcap_snp_c2_55833"
"solcap_snp_c2_55834","solcap_snp_c2_55834"
"solcap_snp_c2_55835","solcap_snp_c2_55835"
"solcap_snp_c2_55836","solcap_snp_c2_55836"
"solcap_snp_c2_55837","solcap_snp_c2_55837"
"solcap_snp_c2_55838","solcap_snp_c2_55838"
"solcap_snp_c2_55849","solcap_snp_c2_55849"
"solcap_snp_c2_55850","solcap_snp_c2_55850"
"solcap_snp_c2_55852","solcap_snp_c2_55852"
"solcap_snp_c2_55854","solcap_snp_c2_55854"
"solcap_snp_c2_55857","solcap_snp_c2_55857"
"solcap_snp_c2_55860","solcap_snp_c2_55860"
"solcap_snp_c2_55861","solcap_snp_c2_55861"
"solcap_snp_c2_55863","solcap_snp_c2_55863"
"solcap_snp_c2_55866","solcap_snp_c2_55866"
"solcap_snp_c2_55882","solcap_snp_c2_55882"
"solcap_snp_c2_55885","solcap_snp_c2_55885"
"solcap_snp_c2_55887","solcap_snp_c2_55887"
"solcap_snp_c2_55888","solcap_snp_c2_55888"
"solcap_snp_c2_55889","solcap_snp_c2_55889"
"solcap_snp_c2_55890","solcap_snp_c2_55890"
"solcap_snp_c2_55891","solcap_snp_c2_55891"
"solcap_snp_c2_55892","solcap_snp_c2_55892"
"solcap_snp_c2_55893","solcap_snp_c2_55893"
"solcap_snp_c2_55894","solcap_snp_c2_55894"
"solcap_snp_c2_55895","solcap_snp_c2_55895"
"solcap_snp_c2_55896","solcap_snp_c2_55896"
"solcap_snp_c2_55897","solcap_snp_c2_55897"
"solcap_snp_c2_55899","solcap_snp_c2_55899"
"solcap_snp_c2_55901","solcap_snp_c2_55901"
"solcap_snp_c2_55902","solcap_snp_c2_55902"
"solcap_snp_c2_55903","solcap_snp_c2_55903"
"solcap_snp_c2_55904","solcap_snp_c2_55904"
"solcap_snp_c2_55905","solcap_snp_c2_55905"
"solcap_snp_c2_55906","solcap_snp_c2_55906"
"solcap_snp_c2_55907","solcap_snp_c2_55907"
"solcap_snp_c2_55908","solcap_snp_c2_55908"
"solcap_snp_c2_55909","solcap_snp_c2_55909"
"solcap_snp_c2_55910","solcap_snp_c2_55910"
"solcap_snp_c2_5594","solcap_snp_c2_5594"
"solcap_snp_c2_55948","solcap_snp_c2_55948"
"solcap_snp_c2_55949","solcap_snp_c2_55949"
"solcap_snp_c2_5595","solcap_snp_c2_5595"
"solcap_snp_c2_55950","solcap_snp_c2_55950"
"solcap_snp_c2_55963","solcap_snp_c2_55963"
"solcap_snp_c2_55985","solcap_snp_c2_55985"
"solcap_snp_c2_55986","solcap_snp_c2_55986"
"solcap_snp_c2_56008","solcap_snp_c2_56008"
"solcap_snp_c2_56052","solcap_snp_c2_56052"
"solcap_snp_c2_56055","solcap_snp_c2_56055"
"solcap_snp_c2_56056","solcap_snp_c2_56056"
"solcap_snp_c2_56057","solcap_snp_c2_56057"
"solcap_snp_c2_56058","solcap_snp_c2_56058"
"solcap_snp_c2_56059","solcap_snp_c2_56059"
"solcap_snp_c2_56071","solcap_snp_c2_56071"
"solcap_snp_c2_56074","solcap_snp_c2_56074"
"solcap_snp_c2_56077","solcap_snp_c2_56077"
"solcap_snp_c2_5608","solcap_snp_c2_5608"
"solcap_snp_c2_56080","solcap_snp_c2_56080"
"solcap_snp_c2_56102","solcap_snp_c2_56102"
"solcap_snp_c2_56125","solcap_snp_c2_56125"
"solcap_snp_c2_56132","solcap_snp_c2_56132"
"solcap_snp_c2_56141","solcap_snp_c2_56141"
"solcap_snp_c2_56145","solcap_snp_c2_56145"
"solcap_snp_c2_56163","solcap_snp_c2_56163"
"solcap_snp_c2_56164","solcap_snp_c2_56164"
"solcap_snp_c2_56168","solcap_snp_c2_56168"
"solcap_snp_c2_56206","solcap_snp_c2_56206"
"solcap_snp_c2_56238","solcap_snp_c2_56238"
"solcap_snp_c2_56243","solcap_snp_c2_56243"
"solcap_snp_c2_56247","solcap_snp_c2_56247"
"solcap_snp_c2_56250","solcap_snp_c2_56250"
"solcap_snp_c2_56251","solcap_snp_c2_56251"
"solcap_snp_c2_56252","solcap_snp_c2_56252"
"solcap_snp_c2_56253","solcap_snp_c2_56253"
"solcap_snp_c2_56254","solcap_snp_c2_56254"
"solcap_snp_c2_56255","solcap_snp_c2_56255"
"solcap_snp_c2_56256","solcap_snp_c2_56256"
"solcap_snp_c2_56257","solcap_snp_c2_56257"
"solcap_snp_c2_56258","solcap_snp_c2_56258"
"solcap_snp_c2_56259","solcap_snp_c2_56259"
"solcap_snp_c2_56267","solcap_snp_c2_56267"
"solcap_snp_c2_56304","solcap_snp_c2_56304"
"solcap_snp_c2_56309","solcap_snp_c2_56309"
"solcap_snp_c2_56320","solcap_snp_c2_56320"
"solcap_snp_c2_56341","solcap_snp_c2_56341"
"solcap_snp_c2_56343","solcap_snp_c2_56343"
"solcap_snp_c2_56344","solcap_snp_c2_56344"
"solcap_snp_c2_56345","solcap_snp_c2_56345"
"solcap_snp_c2_56346","solcap_snp_c2_56346"
"solcap_snp_c2_56356","solcap_snp_c2_56356"
"solcap_snp_c2_56359","solcap_snp_c2_56359"
"solcap_snp_c2_56385","solcap_snp_c2_56385"
"solcap_snp_c2_56386","solcap_snp_c2_56386"
"solcap_snp_c2_56402","solcap_snp_c2_56402"
"solcap_snp_c2_56418","solcap_snp_c2_56418"
"solcap_snp_c2_56421","solcap_snp_c2_56421"
"solcap_snp_c2_56433","solcap_snp_c2_56433"
"solcap_snp_c2_56455","solcap_snp_c2_56455"
"solcap_snp_c2_56464","solcap_snp_c2_56464"
"solcap_snp_c2_56491","solcap_snp_c2_56491"
"solcap_snp_c2_56514","solcap_snp_c2_56514"
"solcap_snp_c2_56515","solcap_snp_c2_56515"
"solcap_snp_c2_56546","solcap_snp_c2_56546"
"solcap_snp_c2_56547","solcap_snp_c2_56547"
"solcap_snp_c2_56548","solcap_snp_c2_56548"
"solcap_snp_c2_56552","solcap_snp_c2_56552"
"solcap_snp_c2_56565","solcap_snp_c2_56565"
"solcap_snp_c2_56580","solcap_snp_c2_56580"
"solcap_snp_c2_56590","solcap_snp_c2_56590"
"solcap_snp_c2_56594","solcap_snp_c2_56594"
"solcap_snp_c2_566","solcap_snp_c2_566"
"solcap_snp_c2_56602","solcap_snp_c2_56602"
"solcap_snp_c2_56611","solcap_snp_c2_56611"
"solcap_snp_c2_56623","solcap_snp_c2_56623"
"solcap_snp_c2_56624","solcap_snp_c2_56624"
"solcap_snp_c2_56625","solcap_snp_c2_56625"
"solcap_snp_c2_56626","solcap_snp_c2_56626"
"solcap_snp_c2_56627","solcap_snp_c2_56627"
"solcap_snp_c2_56628","solcap_snp_c2_56628"
"solcap_snp_c2_56629","solcap_snp_c2_56629"
"solcap_snp_c2_56630","solcap_snp_c2_56630"
"solcap_snp_c2_56631","solcap_snp_c2_56631"
"solcap_snp_c2_56632","solcap_snp_c2_56632"
"solcap_snp_c2_56633","solcap_snp_c2_56633"
"solcap_snp_c2_56635","solcap_snp_c2_56635"
"solcap_snp_c2_56640","solcap_snp_c2_56640"
"solcap_snp_c2_56659","solcap_snp_c2_56659"
"solcap_snp_c2_56660","solcap_snp_c2_56660"
"solcap_snp_c2_56692","solcap_snp_c2_56692"
"solcap_snp_c2_56694","solcap_snp_c2_56694"
"solcap_snp_c2_56714","solcap_snp_c2_56714"
"solcap_snp_c2_56726","solcap_snp_c2_56726"
"solcap_snp_c2_56748","solcap_snp_c2_56748"
"solcap_snp_c2_56752","solcap_snp_c2_56752"
"solcap_snp_c2_56757","solcap_snp_c2_56757"
"solcap_snp_c2_56758","solcap_snp_c2_56758"
"solcap_snp_c2_56793","solcap_snp_c2_56793"
"solcap_snp_c2_56794","solcap_snp_c2_56794"
"solcap_snp_c2_56795","solcap_snp_c2_56795"
"solcap_snp_c2_56796","solcap_snp_c2_56796"
"solcap_snp_c2_56824","solcap_snp_c2_56824"
"solcap_snp_c2_56834","solcap_snp_c2_56834"
"solcap_snp_c2_56837","solcap_snp_c2_56837"
"solcap_snp_c2_56842","solcap_snp_c2_56842"
"solcap_snp_c2_56843","solcap_snp_c2_56843"
"solcap_snp_c2_56844","solcap_snp_c2_56844"
"solcap_snp_c2_5691","solcap_snp_c2_5691"
"solcap_snp_c2_56923","solcap_snp_c2_56923"
"solcap_snp_c2_56934","solcap_snp_c2_56934"
"solcap_snp_c2_56943","solcap_snp_c2_56943"
"solcap_snp_c2_56971","solcap_snp_c2_56971"
"solcap_snp_c2_56973","solcap_snp_c2_56973"
"solcap_snp_c2_56974","solcap_snp_c2_56974"
"solcap_snp_c2_56988","solcap_snp_c2_56988"
"solcap_snp_c2_56989","solcap_snp_c2_56989"
"solcap_snp_c2_56990","solcap_snp_c2_56990"
"solcap_snp_c2_56991","solcap_snp_c2_56991"
"solcap_snp_c2_56997","solcap_snp_c2_56997"
"solcap_snp_c2_57002","solcap_snp_c2_57002"
"solcap_snp_c2_57003","solcap_snp_c2_57003"
"solcap_snp_c2_57005","solcap_snp_c2_57005"
"solcap_snp_c2_57006","solcap_snp_c2_57006"
"solcap_snp_c2_57007","solcap_snp_c2_57007"
"solcap_snp_c2_57008","solcap_snp_c2_57008"
"solcap_snp_c2_57010","solcap_snp_c2_57010"
"solcap_snp_c2_57012","solcap_snp_c2_57012"
"solcap_snp_c2_57014","solcap_snp_c2_57014"
"solcap_snp_c2_57016","solcap_snp_c2_57016"
"solcap_snp_c2_57017","solcap_snp_c2_57017"
"solcap_snp_c2_57018","solcap_snp_c2_57018"
"solcap_snp_c2_57019","solcap_snp_c2_57019"
"solcap_snp_c2_57022","solcap_snp_c2_57022"
"solcap_snp_c2_57027","solcap_snp_c2_57027"
"solcap_snp_c2_57028","solcap_snp_c2_57028"
"solcap_snp_c2_57041","solcap_snp_c2_57041"
"solcap_snp_c2_57049","solcap_snp_c2_57049"
"solcap_snp_c2_57072","solcap_snp_c2_57072"
"solcap_snp_c2_57079","solcap_snp_c2_57079"
"solcap_snp_c2_57106","solcap_snp_c2_57106"
"solcap_snp_c2_57107","solcap_snp_c2_57107"
"solcap_snp_c2_57108","solcap_snp_c2_57108"
"solcap_snp_c2_57112","solcap_snp_c2_57112"
"solcap_snp_c2_5713","solcap_snp_c2_5713"
"solcap_snp_c2_57139","solcap_snp_c2_57139"
"solcap_snp_c2_57144","solcap_snp_c2_57144"
"solcap_snp_c2_57145","solcap_snp_c2_57145"
"solcap_snp_c2_57161","solcap_snp_c2_57161"
"solcap_snp_c2_57170","solcap_snp_c2_57170"
"solcap_snp_c2_57171","solcap_snp_c2_57171"
"solcap_snp_c2_57172","solcap_snp_c2_57172"
"solcap_snp_c2_57182","solcap_snp_c2_57182"
"solcap_snp_c2_57185","solcap_snp_c2_57185"
"solcap_snp_c2_57213","solcap_snp_c2_57213"
"solcap_snp_c2_57214","solcap_snp_c2_57214"
"solcap_snp_c2_57215","solcap_snp_c2_57215"
"solcap_snp_c2_57216","solcap_snp_c2_57216"
"solcap_snp_c2_57217","solcap_snp_c2_57217"
"solcap_snp_c2_57218","solcap_snp_c2_57218"
"solcap_snp_c2_57235","solcap_snp_c2_57235"
"solcap_snp_c2_57237","solcap_snp_c2_57237"
"solcap_snp_c2_57238","solcap_snp_c2_57238"
"solcap_snp_c2_57239","solcap_snp_c2_57239"
"solcap_snp_c2_57240","solcap_snp_c2_57240"
"solcap_snp_c2_57241","solcap_snp_c2_57241"
"solcap_snp_c2_57242","solcap_snp_c2_57242"
"solcap_snp_c2_57243","solcap_snp_c2_57243"
"solcap_snp_c2_57244","solcap_snp_c2_57244"
"solcap_snp_c2_57245","solcap_snp_c2_57245"
"solcap_snp_c2_57247","solcap_snp_c2_57247"
"solcap_snp_c2_57254","solcap_snp_c2_57254"
"solcap_snp_c2_57256","solcap_snp_c2_57256"
"solcap_snp_c2_57257","solcap_snp_c2_57257"
"solcap_snp_c2_57258","solcap_snp_c2_57258"
"solcap_snp_c2_57259","solcap_snp_c2_57259"
"solcap_snp_c2_57260","solcap_snp_c2_57260"
"solcap_snp_c2_57263","solcap_snp_c2_57263"
"solcap_snp_c2_57265","solcap_snp_c2_57265"
"solcap_snp_c2_57284","solcap_snp_c2_57284"
"solcap_snp_c2_57291","solcap_snp_c2_57291"
"solcap_snp_c2_57292","solcap_snp_c2_57292"
"solcap_snp_c2_57296","solcap_snp_c2_57296"
"solcap_snp_c2_57300","solcap_snp_c2_57300"
"solcap_snp_c2_57302","solcap_snp_c2_57302"
"solcap_snp_c2_57306","solcap_snp_c2_57306"
"solcap_snp_c2_57316","solcap_snp_c2_57316"
"solcap_snp_c2_57319","solcap_snp_c2_57319"
"solcap_snp_c2_5732","solcap_snp_c2_5732"
"solcap_snp_c2_57322","solcap_snp_c2_57322"
"solcap_snp_c2_57324","solcap_snp_c2_57324"
"solcap_snp_c2_57338","solcap_snp_c2_57338"
"solcap_snp_c2_57344","solcap_snp_c2_57344"
"solcap_snp_c2_57349","solcap_snp_c2_57349"
"solcap_snp_c2_57354","solcap_snp_c2_57354"
"solcap_snp_c2_5736","solcap_snp_c2_5736"
"solcap_snp_c2_57360","solcap_snp_c2_57360"
"solcap_snp_c2_57366","solcap_snp_c2_57366"
"solcap_snp_c2_57398","solcap_snp_c2_57398"
"solcap_snp_c2_57399","solcap_snp_c2_57399"
"solcap_snp_c2_57400","solcap_snp_c2_57400"
"solcap_snp_c2_57401","solcap_snp_c2_57401"
"solcap_snp_c2_57408","solcap_snp_c2_57408"
"solcap_snp_c2_57415","solcap_snp_c2_57415"
"solcap_snp_c2_5742","solcap_snp_c2_5742"
"solcap_snp_c2_57421","solcap_snp_c2_57421"
"solcap_snp_c2_57429","solcap_snp_c2_57429"
"solcap_snp_c2_57453","solcap_snp_c2_57453"
"solcap_snp_c2_57457","solcap_snp_c2_57457"
"solcap_snp_c2_57476","solcap_snp_c2_57476"
"solcap_snp_c2_57478","solcap_snp_c2_57478"
"solcap_snp_c2_57480","solcap_snp_c2_57480"
"solcap_snp_c2_57482","solcap_snp_c2_57482"
"solcap_snp_c2_57483","solcap_snp_c2_57483"
"solcap_snp_c2_57484","solcap_snp_c2_57484"
"solcap_snp_c2_57485","solcap_snp_c2_57485"
"solcap_snp_c2_57487","solcap_snp_c2_57487"
"solcap_snp_c2_57507","solcap_snp_c2_57507"
"solcap_snp_c2_57542","solcap_snp_c2_57542"
"solcap_snp_c2_57559","solcap_snp_c2_57559"
"solcap_snp_c2_5758","solcap_snp_c2_5758"
"solcap_snp_c2_57587","solcap_snp_c2_57587"
"solcap_snp_c2_57588","solcap_snp_c2_57588"
"solcap_snp_c2_57589","solcap_snp_c2_57589"
"solcap_snp_c2_5759","solcap_snp_c2_5759"
"solcap_snp_c2_57590","solcap_snp_c2_57590"
"solcap_snp_c2_57591","solcap_snp_c2_57591"
"solcap_snp_c2_57592","solcap_snp_c2_57592"
"solcap_snp_c2_57608","solcap_snp_c2_57608"
"solcap_snp_c2_57617","solcap_snp_c2_57617"
"solcap_snp_c2_57619","solcap_snp_c2_57619"
"solcap_snp_c2_57620","solcap_snp_c2_57620"
"solcap_snp_c2_57621","solcap_snp_c2_57621"
"solcap_snp_c2_57622","solcap_snp_c2_57622"
"solcap_snp_c2_57623","solcap_snp_c2_57623"
"solcap_snp_c2_57624","solcap_snp_c2_57624"
"solcap_snp_c2_57625","solcap_snp_c2_57625"
"solcap_snp_c2_57627","solcap_snp_c2_57627"
"solcap_snp_c2_57638","solcap_snp_c2_57638"
"solcap_snp_c2_57640","solcap_snp_c2_57640"
"solcap_snp_c2_57641","solcap_snp_c2_57641"
"solcap_snp_c2_57642","solcap_snp_c2_57642"
"solcap_snp_c2_57660","solcap_snp_c2_57660"
"solcap_snp_c2_57667","solcap_snp_c2_57667"
"solcap_snp_c2_57673","solcap_snp_c2_57673"
"solcap_snp_c2_57674","solcap_snp_c2_57674"
"solcap_snp_c2_57676","solcap_snp_c2_57676"
"solcap_snp_c2_57677","solcap_snp_c2_57677"
"solcap_snp_c2_57678","solcap_snp_c2_57678"
"solcap_snp_c2_57680","solcap_snp_c2_57680"
"solcap_snp_c2_57686","solcap_snp_c2_57686"
"solcap_snp_c2_5769","solcap_snp_c2_5769"
"solcap_snp_c2_5770","solcap_snp_c2_5770"
"solcap_snp_c2_57705","solcap_snp_c2_57705"
"solcap_snp_c2_5771","solcap_snp_c2_5771"
"solcap_snp_c2_57716","solcap_snp_c2_57716"
"solcap_snp_c2_5772","solcap_snp_c2_5772"
"solcap_snp_c2_57720","solcap_snp_c2_57720"
"solcap_snp_c2_5774","solcap_snp_c2_5774"
"solcap_snp_c2_5775","solcap_snp_c2_5775"
"solcap_snp_c2_57750","solcap_snp_c2_57750"
"solcap_snp_c2_57764","solcap_snp_c2_57764"
"solcap_snp_c2_57765","solcap_snp_c2_57765"
"solcap_snp_c2_57766","solcap_snp_c2_57766"
"solcap_snp_c2_57767","solcap_snp_c2_57767"
"solcap_snp_c2_57789","solcap_snp_c2_57789"
"solcap_snp_c2_578","solcap_snp_c2_578"
"solcap_snp_c2_57805","solcap_snp_c2_57805"
"solcap_snp_c2_57809","solcap_snp_c2_57809"
